PAYER,Process,SHS Status,PIC Desc,Records,Form Letter,ACK,Status,Category,Comment
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Upload not attempted,
BLUE CROSS BLUE SHIELD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,Upload not attempted,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Upload not attempted,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Upload not attempted,
BLUE CROSS BLUE SHIELD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,Upload not attempted,
BLUE CROSS BLUE SHIELD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
BLUE CROSS BLUE SHIELD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
BLUE CROSS BLUE SHIELD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Upload not attempted,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Upload not attempted,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Upload not attempted,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,Upload not attempted,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Upload not attempted,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Upload not attempted,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Upload not attempted,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,Upload not attempted,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Upload not attempted,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,Upload not attempted,
BLUE CROSS BLUE SHIELD,AEHR,C00,MR-Uploaded to Payer Website,1,1,1,Correct,,
BLUE CROSS BLUE SHIELD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Records Saved but Not Uploaded,1,1,0,Correct,,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Records Saved but Not Uploaded,3,1,0,Correct,,
BLUE CROSS BLUE SHIELD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Records Saved but Not Uploaded,1,1,0,Correct,,
BLUE CROSS BLUE SHIELD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
BLUE CROSS BLUE SHIELD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
BLUE CROSS BLUE SHIELD,AEHR,C00,MR-Uploaded to Payer Website,1,1,1,Correct,,
BLUE CROSS BLUE SHIELD,AEHR,C00,MR-Uploaded to Payer Website,1,1,1,Correct,,
BLUE CROSS BLUE SHIELD,AEHR,C00,MR-Uploaded to Payer Website,1,1,1,Correct,,
BLUE CROSS BLUE SHIELD,AEHR,C00,MR-Uploaded to Payer Website,1,1,1,Correct,,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Records Saved but Not Uploaded,2,1,0,Correct,,
BLUE CROSS BLUE SHIELD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
BLUE CROSS BLUE SHIELD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Upload not attempted,
BLUE CROSS BLUE SHIELD,AEHR,E16,,,,,SHS Error,,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Upload not attempted,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Upload not attempted,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,Upload not attempted,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Upload not attempted,
BLUE CROSS BLUE SHIELD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
BLUE CROSS BLUE SHIELD,AEHR,E16,,,,,SHS Error,,
BLUE CROSS BLUE SHIELD,AEHR,C00,MR-Uploaded to Payer Website,1,1,1,Correct,,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Records Saved but Not Uploaded,1,1,0,Correct,,
BLUE CROSS BLUE SHIELD,AEHR,E03,,,,,SHS Error,,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Records Saved but Not Uploaded,1,1,0,Correct,,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Records Saved but Not Uploaded,2,1,0,Correct,,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Records Saved but Not Uploaded,1,1,0,Correct,,
BLUE CROSS BLUE SHIELD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Records Saved but Not Uploaded,1,1,0,Correct,,
BLUE CROSS BLUE SHIELD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
BLUE CROSS BLUE SHIELD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
BLUE CROSS BLUE SHIELD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
BLUE CROSS BLUE SHIELD,AEHR,C00,MR-Uploaded to Payer Website,2,1,1,Correct,,
BLUE CROSS BLUE SHIELD,AEHR,C00,AEHR-MR Records Saved but Not Uploaded,1,1,0,Correct,,
BLUE CROSS BLUE SHIELD,AEHR,,,,,,Not Worked,,
BLUE CROSS BLUE SHIELD,AEHR,,,,,,Not Worked,,
BLUE CROSS BLUE SHIELD,AEHR,,,,,,Not Worked,,
BLUE CROSS BLUE SHIELD,AEHR,,,,,,Not Worked,,
BLUE CROSS BLUE SHIELD,AEHR,,,,,,Not Worked,,
BLUE CROSS BLUE SHIELD,AEHR,,,,,,Not Worked,,
BLUE CROSS BLUE SHIELD,AEHR,,,,,,Not Worked,,
BLUE CROSS BLUE SHIELD,AEHR,,,,,,Not Worked,,
BLUE CROSS BLUE SHIELD,AEHR,,,,,,Not Worked,,
BLUE CROSS BLUE SHIELD,AEHR,,,,,,Not Worked,,
BLUE CROSS BLUE SHIELD,AEHR,,,,,,Not Worked,,
BLUE CROSS BLUE SHIELD,AEHR,,,,,,Not Worked,,
BLUE CROSS BLUE SHIELD,AEHR,,,,,,Not Worked,,
BLUE CROSS BLUE SHIELD,AEHR,,,,,,Not Worked,,
BLUE CROSS BLUE SHIELD,AEHR,,,,,,Not Worked,,
BLUE CROSS BLUE SHIELD,AEHR,,,,,,Not Worked,,
BLUE CROSS BLUE SHIELD,AEHR,,,,,,Not Worked,,
BLUE CROSS BLUE SHIELD,AEHR,,,,,,Not Worked,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,4,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,4,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,5,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,4,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
OXFORD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
OXFORD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
OXFORD,AEHR,C00,AEHR-MR Saved to MDrive,4,1,0,Correct,,
OXFORD,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
OXFORD,AEHR,,,,,,Not Worked,,
OXFORD,AEHR,,,,,,Not Worked,,
OXFORD,AEHR,,,,,,Not Worked,,
OXFORD,AEHR,,,,,,Not Worked,,
OXFORD,AEHR,,,,,,Not Worked,,
UNITED HEALTHCARE EMPIRE,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
GHI,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
GHI,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
HEALTHFIRST,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
HUMANA,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
HUMANA,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
HUMANA,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
MEDICAID,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
MEDICAID,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
MEDICAID,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
MEDICAID,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
MEDICAID,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
BCBS HEALTHPLUS,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
BCBS HEALTHPLUS,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,Upload not attempted,
MEDICAID,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
AETNA,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
MEDICARE,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
MANAGED CARE,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
MANAGED CARE,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
MANAGED CARE,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,,
HUMANA,AEHR,C00,AEHR-MR Saved to MDrive,4,1,0,Correct,,
HUMANA,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
HEALTHFIRST,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
MAGNACARE,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
MANAGED CARE,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
BCBS HEALTHPLUS,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
HUMANA,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
MEDICARE,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
MEDICARE,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
HUMANA,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
UNITED HEALTHCARE EMPIRE,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
UNITED HEALTHCARE EMPIRE,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
MEDICARE,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
MEDICAID,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
MEDICAID,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,,
AETNA,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,,
MEDICAID,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
MEDICAID,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,,
HUMANA,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
HUMANA,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
UNITED HEALTHCARE EMPIRE,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
UNITED HEALTHCARE EMPIRE,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
HUMANA,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
GHI,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
HUMANA,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
MEDICAID,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
UNITED HEALTHCARE EMPIRE,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
HUMANA,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
UNITED HEALTHCARE EMPIRE,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
GHI,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
CIGNA,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
MEDICAID,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
MEDICARE,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
AETNA,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
AETNA,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
AETNA,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
HUMANA,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,,
GHI,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
GHI,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
AETNA,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
HEALTHFIRST,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
AETNA,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
MANAGED CARE,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
MAGNACARE,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
BCBS HEALTHPLUS,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,Upload not attempted,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,,
MEDICARE,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
HUMANA,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
HUMANA,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
MEDICARE,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
HUMANA,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
FIDELIS,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
UNITED HEALTHCARE EMPIRE,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
AETNA,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
UNITED HEALTHCARE EMPIRE,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
UNITED HEALTHCARE EMPIRE,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
UNITED HEALTHCARE EMPIRE,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
UNITED HEALTHCARE EMPIRE,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
MEDICARE,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
NIPPON LIFE,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
HUMANA,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
HUMANA,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
HUMANA,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
HUMANA,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
MEDICARE,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
BCBS HEALTHPLUS,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Upload not attempted,
BCBS HEALTHPLUS,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Upload not attempted,
GHI,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
GHI,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
GHI,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,,
GHI,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
GHI,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
GHI,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
GHI,AEHR,E16,,,,,SHS Error,,
GHI,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
GHI,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
GHI,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
GHI,AEHR,E16,,,,,SHS Error,,
BCBS HEALTHPLUS,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Upload not attempted,
CIGNA,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
MEDICAID,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
MEDICAID,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
MEDICAID,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
MEDICAID,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
MEDICAID,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
BCBS HEALTHPLUS,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
HUMANA,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
HUMANA,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
MEDICAID,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
BCBS HEALTHPLUS,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Upload not attempted,
GHI,AEHR,E16,,,,,SHS Error,,
GHI,AEHR,E16,,,,,SHS Error,,
GHI,AEHR,E03,,,,,SHS Error,,
GHI,AEHR,E03,,,,,SHS Error,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
MEDICAID,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
UNITED HEALTHCARE EMPIRE,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,2,1,0,Correct,,
HEALTHFIRST,AEHR,C00,AEHR-MR Saved to MDrive,3,1,0,Correct,,
UNITED HEALTHCARE EMPIRE,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
HUMANA,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
UNITED HEALTHCARE EMPIRE,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,,
BCBS HEALTHPLUS,AEHR,C00,AEHR-MR Saved to MDrive,1,1,0,Correct,Upload not attempted,
AETNA,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
HUMANA,AEHR,E16,Medical Records-Records found but not signed,,,,SHS Error,,
