PAYER,Coding Tool,SHS Status,PIC Desc,ACK,Form Letter,Proofs,Status,Category,Comment
LOCAL 1199,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
UNITED HEALTHCARE EMPIRE,UHC,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
UNITED HEALTHCARE EMPIRE,UHC,E16,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
UNITED HEALTHCARE EMPIRE,UHC,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
UNITED HEALTHCARE EMPIRE,UHC,E16,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
UNITED HEALTHCARE EMPIRE,UHC,E05,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
UNITED HEALTHCARE,UHC,E05,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,E16,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
BCBS HEALTHPLUS,BCBS,E16,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,Correct
BCBS HEALTHPLUS,BCBS,E16,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,E16,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,E16,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,E16,Bundling-Appeal Uploaded,1,1,1,Correct,,Correct
UNITED HEALTHCARE,UHC,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
UNITED HEALTHCARE EMPIRE,UHC,E16,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
UNITED HEALTHCARE,UHC,E05,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
UNITED HEALTHCARE EMPIRE,UHC,E05,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
AETNA,McKesson,C00,Bundling-Appeal Not Able to be Uploaded,0,0,1,Correct,,Correct
HEALTH INSURANCE PLAN,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
HEALTHFIRST,McKesson,E16,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,E16,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BLUE CROSS BLUE SHIELD,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,E16,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
BCBS HEALTHPLUS,BCBS,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Appeal Required, Proof Saved",0,1,1,Correct,,Correct
HEALTHFIRST,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
AETNA,McKesson,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
AETNA,McKesson,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
AETNA,McKesson,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
AETNA,McKesson,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
AETNA,McKesson,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
AETNA,McKesson,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
AETNA,McKesson,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,0,Error,Missing,Missing Proof
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
AETNA,McKesson,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
AETNA,McKesson,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
AETNA,McKesson,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
AETNA,McKesson,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
AETNA,McKesson,C00,Bundling-Appeal Not Able to be Uploaded,0,1,1,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,3,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Write off Required, Proof Saved",0,1,3,Correct,,Correct
AETNA,McKesson,C00,"Bundling-Review for Modifier CCN, Proof Saved",0,1,2,Correct,,Correct
